瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),矫沥(10m),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
131,没林,2020-04-17 4:00,12.8,,0.8,140,55,1008.8,,,,10,2005,,12.7
131,没林,2020-04-17 5:00,12.5,,3,110,57,1007.8,,,,10,1987,,12.3
131,没林,2020-04-17 6:00,11.6,0,2.6,160,61,1009.5,0,0,,10,2084,1,12
131,没林,2020-04-17 7:00,10.1,0.9,1.9,140,78,1009.5,0,0,,10,1501,1,11.2
131,没林,2020-04-17 8:00,10.1,0.5,1.4,160,81,1009.5,0,0.1,,10,1100,1,11.8
131,没林,2020-04-17 9:00,10.6,0.2,1.6,110,77,1008.4,0,0.1,,10,1310,1901,12.1
131,没林,2020-04-17 10:00,11.5,0,2.2,160,75,1007.9,0.1,0.36,,9,1879,1,16.9
131,没林,2020-04-17 11:00,14,,3.4,140,63,1007.1,0.8,2.63,,8,2934,,21.6
131,没林,2020-04-17 12:00,15,,2.6,140,62,1005.8,0.1,1.46,,9,3050,,21.2
131,没林,2020-04-17 13:00,16.9,,2.2,180,58,1005,0.6,2.5,,8,3346,,22.9
131,没林,2020-04-17 14:00,17,,2.2,160,57,1004.1,0.3,1.38,,9,3116,,20.7
131,没林,2020-04-17 15:00,18.2,,1.7,270,54,1003.4,0.1,0.73,,9,2622,,19.4
131,没林,2020-04-17 16:00,18.3,2,1.2,250,63,1002.9,0.5,1.38,,8,1941,4,22.1
131,没林,2020-04-17 17:00,19.2,,3,270,45,1002.9,0.8,1.41,,4,2327,,19.9
131,没林,2020-04-17 18:00,17.7,,3.2,270,52,1003.2,0.8,0.71,,3,1936,,16
131,没林,2020-04-17 19:00,16.3,,1.6,270,57,1003.1,0.2,0.18,,2,1978,,13.9
131,没林,2020-04-17 20:00,15.5,,0.5,270,62,1003.5,0,0.02,,0,1724,,12.8
131,没林,2020-04-17 21:00,14.5,,1.3,270,67,1003.9,,,,1,1532,,12.1
131,没林,2020-04-17 22:00,13.6,,1.6,290,74,1004.2,,,,2,790,40,12.5
131,没林,2020-04-17 23:00,12.6,,1.7,290,80,1004.4,,,,7,421,4019,12.1
131,没林,2020-04-18 0:00,12,,2,290,81,1004.8,,,,9,419,19,12.5
131,没林,2020-04-18 1:00,11.6,,1.4,290,80,1004.9,,,,7,417,19,12
131,没林,2020-04-18 2:00,11.6,,1.8,290,78,1005,,,,9,562,19,11.8
131,没林,2020-04-18 3:00,11.1,,2.2,290,77,1005.7,,,,10,388,19,11.6
131,没林,2020-04-18 4:00,10.5,,2.3,290,81,1006.1,,,,9,334,19,11.3
131,没林,2020-04-18 5:00,10.5,,2.5,290,80,1006.8,,,,9,432,19,11.2
131,没林,2020-04-18 6:00,10.5,,1.3,270,80,1007.4,0,0,,8,465,19,11.3
131,没林,2020-04-18 7:00,10.4,,1.6,270,82,1008.4,0,0.05,,9,419,19,11.3
131,没林,2020-04-18 8:00,11.6,,1.5,270,77,1009,0,0.46,,7,537,19,14.2
131,没林,2020-04-18 9:00,12.3,,2.3,290,69,1009.5,0.1,0.74,,7,834,4019,14.9
131,没林,2020-04-18 10:00,13.6,,3.1,270,62,1009.9,0.9,2.06,,6,1222,40,20.9
131,没林,2020-04-18 11:00,15.3,,2.4,270,55,1009.9,0.9,2.26,,5,1611,,23.2
131,没林,2020-04-18 12:00,17.3,,2.7,270,48,1009.5,0.8,2.98,,5,2401,,31.2
131,没林,2020-04-18 13:00,17.9,,2.4,290,42,1009.3,0.6,2.51,,6,3281,,26.4
131,没林,2020-04-18 14:00,19.2,,1.7,270,40,1009.3,0.6,2.49,,6,3199,,33.3
131,没林,2020-04-18 15:00,19.7,,1.8,50,38,1008.5,0.9,2.49,,6,3513,,31.2
131,没林,2020-04-18 16:00,19.6,,1.3,90,38,1008.6,1,1.91,,5,3285,,29
131,没林,2020-04-18 17:00,18.7,,2.1,50,40,1008.7,0.8,1.34,,5,3249,,21.6
131,没林,2020-04-18 18:00,18.7,,1.9,320,40,1009.2,0.4,0.48,,4,3224,,18.3
131,没林,2020-04-18 19:00,17.7,,1.6,290,44,1009.6,0.2,0.2,,1,2849,,15.8
131,没林,2020-04-18 20:00,15.7,,2.2,270,60,1010.7,0,0.01,,0,1384,,14.1
131,没林,2020-04-18 21:00,14.4,,2.1,270,67,1012,,,,0,1100,,13.1
131,没林,2020-04-18 22:00,13.6,,0.7,250,70,1012.2,,,,0,908,40,12.3
131,没林,2020-04-18 23:00,13.6,,0.8,250,65,1012.3,,,,0,1205,40,11.6
131,没林,2020-04-19 0:00,13.5,,0.2,0,61,1012,,,,7,1853,,11.5
131,没林,2020-04-19 1:00,12.6,,0.5,90,70,1011.8,,,,4,1100,,11.5
131,没林,2020-04-19 2:00,11.4,,0.2,0,73,1011.2,,,,5,1100,,10.8
131,没林,2020-04-19 3:00,10.8,,0.7,320,75,1010.9,,,,9,824,19,10.9
131,没林,2020-04-19 4:00,10.6,,0.2,0,77,1011,,,,9,787,19,10.8
131,没林,2020-04-19 5:00,11,,0.7,140,77,1010.8,,,,9,690,19,10.8
131,没林,2020-04-19 6:00,10.8,,0.4,0,77,1010.9,0,0,,9,684,19,11
131,没林,2020-04-19 7:00,11.1,,0.3,0,76,1011.2,0,0.09,,9,832,19,11.3
131,没林,2020-04-19 8:00,13.9,,2.5,110,65,1011.3,0.3,0.65,,8,1390,19,14.8
131,没林,2020-04-19 9:00,13.9,,2.3,140,66,1011.5,0,0.55,,9,1176,,14.6
131,没林,2020-04-19 10:00,14.5,,3,140,57,1011,0,0.62,,10,1942,,16.4
131,没林,2020-04-19 11:00,14.6,,2.8,140,52,1010.3,0,0.81,,10,3647,,16.7
131,没林,2020-04-19 12:00,14.4,,3.3,110,56,1008.8,0,0.73,,10,3720,,16.2
131,没林,2020-04-19 13:00,14.9,,3.3,110,55,1007.4,0,0.56,,10,3439,,16.5
131,没林,2020-04-19 14:00,14,0,2.5,110,63,1006.1,0,0.45,,10,2299,1,15
131,没林,2020-04-19 15:00,13.1,0,2.9,50,71,1005.2,0,0.34,,10,2255,1,14.6
131,没林,2020-04-19 16:00,11.8,1.8,1.5,50,84,1005.2,0,0.18,,10,735,1901,13.5
131,没林,2020-04-19 17:00,11.1,3.2,2.5,70,89,1004.8,0,0.09,,10,752,1901,12.8
131,没林,2020-04-19 18:00,11,2.7,1.7,50,90,1004.2,0,0.06,,10,879,1901,12.5
131,没林,2020-04-19 19:00,10.3,2.5,3,50,88,1003.9,0,0.02,,10,943,1901,11.8
131,没林,2020-04-19 20:00,10.3,0.7,2.3,50,88,1003.7,0,0,,10,2124,1901,11.6
131,没林,2020-04-19 21:00,10.3,0.5,2.4,20,85,1003.4,,,,10,2227,1,11.3
131,没林,2020-04-19 22:00,10,0.1,2.9,20,84,1002.8,,,,10,2004,1,11.1
131,没林,2020-04-19 23:00,9.8,,1.7,360,85,1002.4,,,,0,3194,,10.8
131,没林,2020-04-20 0:00,9.8,,2.1,20,84,1002.5,,,,10,2307,,10.8
131,没林,2020-04-20 1:00,9.6,,1.1,20,85,1002.7,,,,10,1669,,10.6
131,没林,2020-04-20 2:00,9.3,,2.4,50,87,1002.4,,,,9,1064,,10.6
131,没林,2020-04-20 3:00,9.3,,1,20,89,1002.2,,,,9,1200,,10.6
131,没林,2020-04-20 4:00,9.3,,1,50,87,1002.5,,,,9,1892,,10.5
131,没林,2020-04-20 5:00,9.3,,0.6,230,86,1002.6,,,,9,2461,,10.3
131,没林,2020-04-20 6:00,9.3,,0.1,0,84,1003.2,0,0,,9,2869,,10.5
131,没林,2020-04-20 7:00,9.6,,0.6,230,86,1003.8,0,0.05,,9,1367,,10.9
131,没林,2020-04-20 8:00,10.1,,1.4,250,82,1004.7,0,0.38,,9,1512,,12.8
131,没林,2020-04-20 9:00,11.4,,1.4,250,78,1004.5,0.1,0.95,,8,1865,,16.7
131,没林,2020-04-20 10:00,12.8,,1.6,250,68,1005.3,0.4,1.51,,9,2739,,19
131,没林,2020-04-20 11:00,14.6,,2.3,250,62,1005,0.2,1.26,,9,3573,,20.6
131,没林,2020-04-20 12:00,15.1,,3,230,59,1004,0.2,1.9,,8,3361,,19.9
131,没林,2020-04-20 13:00,16.1,,2.7,250,56,1003.3,0.3,2.16,,9,4196,,21.1
131,没林,2020-04-20 14:00,15.3,,3.7,250,57,1003.5,0,0.61,,9,2525,,16.1
131,没林,2020-04-20 15:00,14.3,,4.2,250,63,1003.6,0,0.32,,9,2119,,14.7
131,没林,2020-04-20 16:00,12,0,3.2,270,76,1004.3,0,0.28,,10,1067,1,13.8
131,没林,2020-04-20 17:00,11.3,0,2.9,250,83,1004.5,0,0.17,,10,615,1901,13
131,没林,2020-04-20 18:00,11.6,0,2.4,250,81,1004.3,0.2,0.3,,5,1212,1901,12.9
131,没林,2020-04-20 19:00,11.7,,2.7,270,70,1004.8,0,0.13,,4,1111,,11.1
131,没林,2020-04-20 20:00,10,,3,270,60,1006.4,0,0.01,,9,3333,,8.9
131,没林,2020-04-20 21:00,9.3,,2.3,270,63,1007,,,,4,2657,,8.1
131,没林,2020-04-20 22:00,8.8,,1.4,270,66,1007.6,,,,2,2712,,7.8
131,没林,2020-04-20 23:00,8.8,,2,270,67,1007.7,,,,8,2681,,7.5
131,没林,2020-04-21 0:00,8.3,,1.5,270,69,1008,,,,6,2442,,7.3
131,没林,2020-04-21 1:00,7.5,,1.7,270,71,1008,,,,8,2554,,7
131,没林,2020-04-21 2:00,7.3,,0.8,250,73,1007.3,,,,8,2500,,6.8
131,没林,2020-04-21 3:00,7,,0.9,250,73,1007.5,,,,6,2480,,6.8
131,没林,2020-04-21 4:00,7,,1.4,250,74,1007.4,,,,7,2431,,6.6
131,没林,2020-04-21 5:00,6.5,,1.2,250,74,1007,,,,5,2580,,6
131,没林,2020-04-21 6:00,6.5,,0.7,230,73,1007.1,0,0,,3,2480,,5.6
131,没林,2020-04-21 7:00,7.4,,1.2,250,69,1007.7,0.7,0.25,,3,2413,,7.4
131,没林,2020-04-21 8:00,9.3,,2.5,270,67,1007.7,1,0.99,,3,2262,,12.5
131,没林,2020-04-21 9:00,11.2,,3,250,58,1007.6,1,1.72,,4,2446,,17.5
131,没林,2020-04-21 10:00,12.6,,4.1,270,37,1007.8,0.5,1.79,,3,3005,,19.1
131,没林,2020-04-21 11:00,12.7,,4.3,290,32,1007.4,0.9,3.03,,5,2596,,23
131,没林,2020-04-21 12:00,12.9,,3.7,270,33,1007.2,0.4,2.27,,6,2315,,20.1
131,没林,2020-04-21 13:00,13.3,,4.2,290,25,1006.9,0.9,3.25,,2,3224,,24.8
131,没林,2020-04-21 14:00,13.3,,5.3,290,23,1007.2,1,3.48,,3,4985,,25.7
131,没林,2020-04-21 15:00,12.7,,3.9,270,21,1007.3,1,3.01,,3,5690,,24.1
131,没林,2020-04-21 16:00,10.4,,5.3,290,25,1007.4,1,2.55,,1,3452,,20.4
131,没林,2020-04-21 17:00,10.1,,4.3,290,28,1007.5,1,1.81,,1,4993,,16.3
131,没林,2020-04-21 18:00,9.1,,3.6,290,33,1008.2,1,0.95,,4,4831,,11.5
131,没林,2020-04-21 19:00,7.6,,4.4,290,34,1009.2,0.2,0.2,,6,4329,,8.4
131,没林,2020-04-21 20:00,6.8,,3.5,290,38,1010.1,0,0,,7,4071,,7
131,没林,2020-04-21 21:00,6.3,,4.6,290,36,1011.1,,,,2,4357,,6.3
131,没林,2020-04-21 22:00,6,,2.7,270,38,1011.5,,,,5,4318,,5.4
131,没林,2020-04-21 23:00,5.6,,2.4,270,39,1011.2,,,,6,4231,,4.9
131,没林,2020-04-22 0:00,5.4,,1.5,270,42,1011.4,,,,3,4285,,4.8
131,没林,2020-04-22 1:00,4.5,,2.1,250,46,1010.7,,,,7,3975,,4.4
131,没林,2020-04-22 2:00,4.8,,2.6,250,46,1010.1,,,,8,4081,,3.9
131,没林,2020-04-22 3:00,4.6,,2.3,250,46,1009.5,,,,2,4231,,3.6
131,没林,2020-04-22 4:00,5,,2,270,47,1009.1,,,,0,3457,,3.8
131,没林,2020-04-22 5:00,5.3,,1.2,270,50,1009.4,,,,4,2758,,4.6
131,没林,2020-04-22 6:00,5,,0.5,270,53,1010,0,0,,0,2571,,4
131,没林,2020-04-22 7:00,5.9,,0.9,270,48,1010.3,0.7,0.27,,0,2557,,5.8
131,没林,2020-04-22 8:00,7.8,,3.3,290,32,1010.1,1,0.94,,1,2403,,10.1
131,没林,2020-04-22 9:00,8.3,,3.5,290,35,1010.3,0.8,1.33,,3,1766,,11.8
131,没林,2020-04-22 10:00,9.1,,3,290,33,1010.1,0.9,2.11,,4,2034,,17.9
131,没林,2020-04-22 11:00,9,,3.4,290,36,1010.3,0.4,1.83,,7,1738,42,18
131,没林,2020-04-22 12:00,9.9,,4.3,290,30,1009.8,0.5,2.42,,6,1860,42,23.4
131,没林,2020-04-22 13:00,9.5,,4.8,290,34,1009.8,0.6,2.71,,6,2075,42,21
131,没林,2020-04-22 14:00,8.2,0,5.1,290,43,1009.7,0.6,1.83,,8,2057,4201,16.1
131,没林,2020-04-22 15:00,9.3,0,3.3,290,38,1009.2,0.6,1.58,,7,2686,1,18.3
131,没林,2020-04-22 16:00,8.3,,5.6,290,36,1009,0.4,1.1,,6,1864,,15.1
131,没林,2020-04-22 17:00,9,,3.8,290,32,1009.4,1,1.3,,5,2508,,14.4
131,没林,2020-04-22 18:00,7.7,,4.3,290,36,1009.6,0.4,0.5,,4,2425,,10.4
131,没林,2020-04-22 19:00,6.9,,2.9,290,40,1009.8,0.1,0.12,,7,2307,,7.7
131,没林,2020-04-22 20:00,6.5,,3.5,290,43,1010.8,0,0,,0,2225,,6.3
131,没林,2020-04-22 21:00,6,,2.5,270,45,1011.4,,,,2,2225,,5.5
131,没林,2020-04-22 22:00,5.6,,1.9,270,48,1011.8,,,,0,2142,,5.1
131,没林,2020-04-22 23:00,5,,1.8,270,51,1011.6,,,,0,2128,,5
131,没林,2020-04-23 0:00,4.8,,1.4,270,53,1011.3,,,,3,2030,,4.7
131,没林,2020-04-23 1:00,4.6,,1,250,54,1011.1,,,,0,2142,,4.5
131,没林,2020-04-23 2:00,4.4,,1.2,250,56,1010.7,,,,0,2060,,4.1
131,没林,2020-04-23 3:00,4.1,,1.6,250,57,1010.4,,,,1,2128,,3.7
131,没林,2020-04-23 4:00,3.9,,1.3,270,59,1010.4,,,,0,2142,,3.2
131,没林,2020-04-23 5:00,4.1,,2.2,250,62,1010.5,,,,1,1934,,3
131,没林,2020-04-23 6:00,4.5,,1.3,270,62,1010.7,0,0,,1,2220,,3.2
131,没林,2020-04-23 7:00,5.2,,1.7,250,60,1011.5,0.6,0.25,,1,2291,,5.2
131,没林,2020-04-23 8:00,7.1,,1.9,270,54,1011.5,1,0.96,,0,2410,,10.8
131,没林,2020-04-23 9:00,9.4,,2.6,270,46,1010.9,0.9,1.67,,3,2503,,16.1
131,没林,2020-04-23 10:00,10.2,,4.3,290,41,1010.7,0.5,1.73,,3,2300,,19.8
131,没林,2020-04-23 11:00,11.4,,4.6,290,29,1010.4,0.8,2.62,,2,2878,,24.1
131,没林,2020-04-23 12:00,12.2,,3.8,290,26,1009.7,1,3.41,,1,3099,,27.7
131,没林,2020-04-23 13:00,13.3,,4,290,26,1008.6,1,3.34,,1,2847,,29
131,没林,2020-04-23 14:00,13.8,,4,290,24,1008.1,1,3.36,,1,3192,,28.7
131,没林,2020-04-23 15:00,14.2,,4.1,290,25,1007.8,0.9,2.79,,3,3200,,24.3
131,没林,2020-04-23 16:00,13.3,,2.9,270,30,1007.7,0.5,1.46,,6,3018,,18.6
131,没林,2020-04-23 17:00,12.8,,3.8,270,29,1007.8,0.4,0.91,,6,3099,,17
131,没林,2020-04-23 18:00,12.8,,3,270,27,1007.9,0.6,0.75,,1,3458,,14.1
131,没林,2020-04-23 19:00,11.1,,2.3,270,32,1008.5,0.3,0.22,,4,3155,,10.9
131,没林,2020-04-23 20:00,9.6,,2.1,290,35,1009.5,0,0,,0,3250,,8.8
131,没林,2020-04-23 21:00,8.6,,2.7,290,30,1010.3,,,,0,3624,,7.3
131,没林,2020-04-23 22:00,7.8,,1.8,270,33,1010.7,,,,0,3476,,6.4
131,没林,2020-04-23 23:00,6.9,,1.5,270,35,1010.6,,,,0,3804,,5.6
131,没林,2020-04-24 0:00,5.9,,1.2,250,44,1010.6,,,,0,3171,,5.1
131,没林,2020-04-24 1:00,5.5,,1.7,230,51,1010.5,,,,0,3000,,4.8
131,没林,2020-04-24 2:00,5.3,,1.1,250,52,1010.1,,,,0,3033,,4.5
131,没林,2020-04-24 3:00,4.9,,0.9,270,54,1009.9,,,,0,3000,,4.2
131,没林,2020-04-24 4:00,4.6,,1.5,250,56,1010,,,,1,3199,,3.9
131,没林,2020-04-24 5:00,4.7,,1,200,60,1009.6,,,,1,3066,,3.7
131,没林,2020-04-24 6:00,4.6,,0.4,0,64,1009.7,0,0,,0,2398,,3.7
131,没林,2020-04-24 7:00,5.6,,1,160,63,1009.8,0.7,0.28,,0,2489,,5.8
131,没林,2020-04-24 8:00,7.5,,2.2,230,57,1009.6,1,0.98,,0,2590,,11.3
131,没林,2020-04-24 9:00,9.5,,2.5,270,50,1009.2,1,1.79,,0,2930,,16.9
131,没林,2020-04-24 10:00,11.4,,3.5,250,37,1008.8,1,2.5,,0,3323,,22.6
131,没林,2020-04-24 11:00,13.4,,4.1,250,34,1008.6,1,3.02,,0,3185,,26.8
131,没林,2020-04-24 12:00,14.7,,4.6,270,23,1007.6,0.9,3.12,,0,3575,,29.1
131,没林,2020-04-24 13:00,16.4,,4.8,270,16,1007.4,1,3.49,,0,3815,,30.9
131,没林,2020-04-24 14:00,16.5,,5.3,270,15,1007.2,1,3.43,,0,3380,,30.5
131,没林,2020-04-24 15:00,16.7,,5.6,270,16,1006.7,1,3.04,,0,3843,,28.7
131,没林,2020-04-24 16:00,16.1,,4.8,270,21,1006,1,2.47,,0,3898,,25.7
131,没林,2020-04-24 17:00,15.6,,4.4,270,25,1006,1,1.76,,0,3200,,21.1
131,没林,2020-04-24 18:00,15.1,,2.6,270,27,1006.3,1,0.97,,0,3050,,15.7
131,没林,2020-04-24 19:00,13.4,,2.7,250,34,1006.6,0.3,0.24,,0,2837,,12.6
131,没林,2020-04-24 20:00,12.1,,2.7,270,37,1007.1,0,0,,1,3033,,10.7
131,没林,2020-04-24 21:00,11.7,,1.5,250,38,1007.7,,,,0,2945,,9.6
131,没林,2020-04-24 22:00,11.3,,2.1,200,40,1007.7,,,,0,2980,,8.8
131,没林,2020-04-24 23:00,10.6,,1.4,180,39,1007.3,,,,0,3165,,8.2
131,没林,2020-04-25 0:00,10,,0.9,180,40,1007.1,,,,0,3117,,7.6
131,没林,2020-04-25 1:00,9.6,,1.2,160,40,1006.9,,,,0,3233,,7.2
131,没林,2020-04-25 2:00,9.6,,0.7,200,38,1006.2,,,,2,3333,,6.8
131,没林,2020-04-25 3:00,10,,1.3,230,35,1005.4,,,,0,3750,,6.5
131,没林,2020-04-25 4:00,10.4,,1.4,200,35,1004.9,,,,0,3856,,6.5
131,没林,2020-04-25 5:00,10.3,,1.6,180,34,1003.7,,,,0,3753,,6.5
131,没林,2020-04-25 6:00,10.3,,1.4,200,37,1003.4,0,0,,0,3325,,6.5
131,没林,2020-04-25 7:00,11.1,,0.8,230,39,1004.1,0.4,0.25,,0,3033,,8.5
131,没林,2020-04-25 8:00,14.7,,3,250,31,1003.5,1,0.86,,0,2249,,13.7
131,没林,2020-04-25 9:00,16.9,,3.8,270,29,1003.1,1,1.59,,0,1932,,19.7
131,没林,2020-04-25 10:00,18.1,,4.8,250,32,1003,1,2.28,,0,1605,,24.9
131,没林,2020-04-25 11:00,19,,5.5,250,35,1002.6,1,2.75,,0,1542,,28.3
131,没林,2020-04-25 12:00,20.7,,3.8,230,31,1001.6,1,3.05,,0,1458,,31.5
131,没林,2020-04-25 13:00,21.7,,7.3,270,23,1000.8,0.9,2.97,,0,1437,,31.6
131,没林,2020-04-25 14:00,21.4,,6.5,250,25,1000.7,1,3.1,,0,1613,,31.6
131,没林,2020-04-25 15:00,20.4,,5.1,250,32,1000.7,1,2.69,,4,1614,,29.4
131,没林,2020-04-25 16:00,19.8,,4.6,250,35,1000.9,1,1.84,,7,1553,,26.5
131,没林,2020-04-25 17:00,18.8,,4.3,270,37,1001.1,1,1.38,,4,1514,,22.1
131,没林,2020-04-25 18:00,18,,2.9,250,44,1001.8,0.9,0.64,,7,1317,,18.7
131,没林,2020-04-25 19:00,15.8,,3.7,250,55,1002.9,0.2,0.22,,4,1023,,15.5
131,没林,2020-04-25 20:00,14.8,,2.5,250,60,1004.2,0,0.01,,6,916,40,14.1
131,没林,2020-04-25 21:00,14.1,,2,250,64,1005.5,,,,7,852,40,13.1
131,没林,2020-04-25 22:00,13.1,,1.5,290,65,1006.4,,,,0,759,40,12.1
131,没林,2020-04-25 23:00,11.8,,2.2,270,52,1007.2,,,,7,1941,40,11
131,没林,2020-04-26 0:00,11.1,,1.8,270,54,1007.8,,,,0,1852,,9.6
131,没林,2020-04-26 1:00,9.6,,2,250,64,1008.3,,,,0,1496,,8.8
131,没林,2020-04-26 2:00,9,,1.8,270,67,1008.3,,,,0,1485,,8.3
131,没林,2020-04-26 3:00,8.3,,2.1,250,72,1008.4,,,,0,1269,,7.9
131,没林,2020-04-26 4:00,7.9,,2,250,75,1008.7,,,,0,1163,,7.5
131,没林,2020-04-26 5:00,7.5,,1.3,250,76,1008.6,,,,0,1142,,7
131,没林,2020-04-26 6:00,7.4,,0.8,250,78,1009.3,0,0,,0,1070,,6.9
131,没林,2020-04-26 7:00,8.1,,1.4,180,76,1010.2,0.8,0.28,,0,1109,,8.9
131,没林,2020-04-26 8:00,9.1,,1.6,250,72,1010.8,1,1,,0,1156,,14.3
131,没林,2020-04-26 9:00,11.8,,0.9,270,59,1011.2,1,1.81,,0,1694,,20.7
131,没林,2020-04-26 10:00,14,,2.9,290,37,1011.2,1,2.54,,0,2892,,26.5
131,没林,2020-04-26 11:00,14.7,,2.6,290,32,1011.3,1,3,,2,1830,,30.7
131,没林,2020-04-26 12:00,15.6,,2,290,29,1011,1,3.37,,2,3085,,33.9
131,没林,2020-04-26 13:00,16.8,,3,290,23,1010.7,1,3.52,,0,3673,,35.4
131,没林,2020-04-26 14:00,18,,3.2,320,18,1010.1,1,3.43,,0,4178,,36
131,没林,2020-04-26 15:00,18.3,,1.6,70,18,1009.3,1,3.09,,0,3622,,34.2
131,没林,2020-04-26 16:00,18.8,,2.9,290,20,1009.1,1,2.49,,1,3815,,30
131,没林,2020-04-26 17:00,18.7,,2.8,270,19,1009.4,1,1.72,,3,4123,,25.1
131,没林,2020-04-26 18:00,17.3,,2.9,290,21,1009.7,1,0.9,,4,3998,,18.9
131,没林,2020-04-26 19:00,15.8,,2.6,290,23,1010.6,0.2,0.24,,7,3928,,15.8
131,没林,2020-04-26 20:00,14.3,,1.5,320,26,1011.8,0,0.01,,6,3749,,13.3
131,没林,2020-04-26 21:00,13.3,,1.3,340,27,1012.9,,,,6,3857,,12.1
131,没林,2020-04-26 22:00,12.6,,1.2,270,29,1013.5,,,,4,3708,,11
131,没林,2020-04-26 23:00,11.8,,0.6,290,33,1013.7,,,,0,3427,,10.1
131,没林,2020-04-27 0:00,11.5,,1.4,270,38,1013.8,,,,3,3005,,9.7
131,没林,2020-04-27 1:00,10.5,,0.7,250,41,1013.5,,,,6,2890,,9.1
131,没林,2020-04-27 2:00,9.5,,1,160,44,1013.4,,,,2,3008,,8.5
131,没林,2020-04-27 3:00,8.9,,0.7,160,47,1013.2,,,,0,3027,,8
131,没林,2020-04-27 4:00,8.4,,0.2,0,49,1013.3,,,,0,2863,,7.5
131,没林,2020-04-27 5:00,8.1,,1.1,160,51,1013.4,,,,0,2918,,7.1
131,没林,2020-04-27 6:00,7.4,,0.9,160,54,1013.6,0,0,,0,2684,,7
131,没林,2020-04-27 7:00,8.5,,0.9,140,50,1014,0.7,0.28,,0,2403,,9
131,没林,2020-04-27 8:00,10.1,,1.3,140,45,1014.3,1,0.98,,0,2264,,14.6
131,没林,2020-04-27 9:00,13.1,,1,200,42,1014.5,1,1.75,,0,2041,,21
131,没林,2020-04-27 10:00,15.1,,1.4,230,35,1014.4,1,2.45,,0,2258,,27
131,没林,2020-04-27 11:00,16.2,,2.3,270,32,1013.9,1,2.96,,0,2490,,32.4
131,没林,2020-04-27 12:00,17.2,,2.3,270,29,1013,0.6,2.52,,5,2808,,30.9
131,没林,2020-04-27 13:00,17.6,,2.2,250,24,1012.6,0.4,1.78,,7,3375,,27.9
131,没林,2020-04-27 14:00,18.1,,3.1,270,27,1012.5,0.8,2.26,,7,2656,,32.7
131,没林,2020-04-27 15:00,16.7,,4.3,270,33,1012,1,2.87,,7,2922,,30.2
131,没林,2020-04-27 16:00,17.2,,2.8,250,31,1011.6,1,2.38,,6,2515,,28.9
131,没林,2020-04-27 17:00,17,,2.6,290,28,1011.4,0.9,1.5,,5,3292,,22.1
131,没林,2020-04-27 18:00,17,,3.2,290,18,1011.7,1,1.15,,5,4757,,19
131,没林,2020-04-27 19:00,15.4,,2,290,26,1012.2,0.4,0.3,,6,4307,,14.8
131,没林,2020-04-27 20:00,14.3,,1.5,290,31,1013,0,0.01,,3,3803,,13
131,没林,2020-04-27 21:00,13.1,,1.1,270,35,1013.7,,,,0,3740,,11.8
131,没林,2020-04-27 22:00,12.6,,0.4,0,34,1014.2,,,,6,4285,,10.8
131,没林,2020-04-27 23:00,12,,1,270,35,1014.3,,,,0,3761,,10
131,没林,2020-04-28 0:00,11.2,,0.7,250,38,1014.6,,,,0,3500,,9.3
131,没林,2020-04-28 1:00,10.8,,0.7,200,40,1014.8,,,,0,3009,,8.8
131,没林,2020-04-28 2:00,9.8,,1,250,43,1014.9,,,,0,3333,,8.3
131,没林,2020-04-28 3:00,9,,0.8,250,47,1015.1,,,,0,3239,,7.8
131,没林,2020-04-28 4:00,8.1,,1.4,140,53,1015.2,,,,0,2934,,7.3
131,没林,2020-04-28 5:00,7.3,,1.3,160,54,1015.1,,,,0,3200,,6.8
131,没林,2020-04-28 6:00,6.9,,1,160,58,1015.5,0,0,,0,1904,,6.6
131,没林,2020-04-28 7:00,8,,0.7,140,56,1015.6,0.8,0.31,,0,2142,,8.9
131,没林,2020-04-28 8:00,10.1,,1.3,180,52,1016.1,1,1.02,,0,1830,,14.6
131,没林,2020-04-28 9:00,12.7,,1.6,140,43,1016.2,1,1.75,,0,2083,,21.1
131,没林,2020-04-28 10:00,14.5,,1.7,250,34,1016.4,1,2.47,,0,2340,,27.4
131,没林,2020-04-28 11:00,16.8,,1.5,200,30,1015.5,1,3.04,,0,2962,,32.3
131,没林,2020-04-28 12:00,18.7,,2.1,230,25,1014.2,1,3.34,,0,3052,,35.4
131,没林,2020-04-28 13:00,19.7,,2.5,250,24,1013.3,1,3.47,,0,2913,,36.6
131,没林,2020-04-28 14:00,20.9,,2.5,250,20,1012,1,3.37,,0,3410,,36.8
131,没林,2020-04-28 15:00,21.7,,3.3,250,17,1011.2,1,3.01,,0,3847,,35
131,没林,2020-04-28 16:00,21.2,,3.6,250,24,1010.9,1,2.44,,0,3383,,31.1
131,没林,2020-04-28 17:00,20.1,,3.3,250,27,1010.9,1,1.73,,0,3045,,25.7
131,没林,2020-04-28 18:00,19.3,,3.3,270,28,1011,1,0.94,,0,3192,,20.1
131,没林,2020-04-28 19:00,17.7,,3.2,250,36,1011.3,0.4,0.26,,0,2863,,17
